Concentration (g/mL),Uncoated Layer (nm),Total Thickness (nm),Bonded Thickness (nm)
5.045230466493783,1.497628816241169,2.2646267001072773,1.0007403639809178
0.1,1.3105839169368327,0.65,0.29677160491830423
0.24750613194322119,1.4673177790662577,1.1230528234627721,0.35574778331870793
1.0098012203845304,1.3236655185334976,1.2425146750453624,0.604567707892053
1.0547352645852373,1.3280563932912857,1.2988941058726027,0.605977365519398
1.9725600844329638,1.4973850775925954,1.689851306632134,0.6584690781386264
0.4364214594589962,1.467728087400923,1.464898772194958,0.25
0.5612636763739278,1.4724719414121916,1.5189249381124394,0.25300715509488975
1.923965608975297,1.4960697530617824,1.7198393593084436,0.6715498890049051
1.9830862888628886,1.497089093367329,1.7236339329202943,0.673119573111748
0.2103244127768416,1.443732575287503,0.9182003629970947,0.3591281624448593
2.0173201764236284,1.480998228471512,1.6938744090737303,0.6926889890065062
0.20077405963408756,1.4620852827312218,0.8817543330647968,0.3216813588191597
1.783708095590451,1.494984777470567,1.6723473402648585,0.6492073096800391
4.9591594524824085,1.5038586793043858,2.2678076609565023,0.9394228804711839
0.1,1.4543139102326654,0.778398692106124,0.29355008070254235
1.1055704196585676,1.324417113553638,1.2609164661107453,0.6146715678236215
10.0,1.5717802867420687,4.21,1.0338056371111852
0.36352174335569665,1.478994849012263,1.4246793558242066,0.2820620695405095
1.9365810524304106,1.4793089663310777,1.6682758965776245,0.6831829056620334
3.067801112737691,1.479217240744344,2.0028885345497183,0.7142238471515266
2.822496379049899,1.498199451991042,1.7873827285787147,0.724742773675655
5.071359293890469,1.482708470015947,2.578582233062311,0.9848634071255826
0.18716801127387572,1.3285837130440872,0.8764339739607093,0.39630498075992265
0.1,1.3132627940683033,0.65,0.3007439535548749
0.1,1.4429692126699474,0.8770731035529029,0.3474220926267393
0.11141911300895521,1.4667847686050337,1.0308044378301862,0.34678619502968033
1.1247305503398422,1.316985384379462,1.2611607749723894,0.6241987496926698
0.16180776710946534,1.4638896962681733,1.0683766813925235,0.39211879860091237
0.2845371306067271,1.3207106219674016,1.0344210508684932,0.4721399710332513
0.1,1.4377250553234433,0.9494115956847466,0.31501011025001735
3.123959153380444,1.4834108738377676,2.04037920917106,0.7135896577780518
0.1,1.31,0.65,0.32591623063089603
0.3442781863147781,1.4710688797228224,1.1126200151998717,0.4017350024513472
3.0465362085507675,1.5034562230695114,1.9853935874209114,0.7194702192952565
0.161512574226568,1.458087869671995,0.8435473738963168,0.31702350395884205
0.8793316574099319,1.31,1.27794903716127,0.6297933785745258
5.158228029589058,1.48343155785188,2.5945851559162256,0.9868108808880305
0.1,1.4638686630712843,1.0060559190064953,0.35030487153479917
0.269337207429336,1.4733965947432959,1.125822571039624,0.34334102875092726
0.1,1.31,0.65,0.3258538268895505
0.37446055818583923,1.31,1.0495854417493744,0.40397178850898163
0.12674956327557868,1.4394411126336872,0.9772501960896616,0.32035458341417183
0.1,1.4549555087875663,0.8131903288675849,0.3067558260544262
0.3843913056047164,1.4448588570575194,1.0867407161799172,0.3302953969079854
0.3438554545964323,1.444287564682344,1.0428036242757233,0.3413220811173509
5.0636421619013285,1.505930321176151,2.277341868247628,0.9861840967652973
0.1,1.3213196276401131,0.97551236405781,0.45081684620400186
2.943121858139848,1.5034565487411495,1.9308837502694378,0.6877834821304113
0.5954917625726308,1.4805588402172214,1.5553373744250063,0.26742962829694716
0.15010764191790266,1.3152819516421914,0.6720106208872028,0.34555259752353223
9.695684138884166,1.5741829243192127,3.4151355292210286,1.048300899801253
0.1,1.3165404501784206,0.65,0.3030031739187474
0.25454676416747923,1.4685886492195304,1.1159853262282988,0.3564866263332415
0.17987478832104897,1.315619684890895,0.6779722818840359,0.3405686584231321
1.9667716731716807,1.500130549112674,1.6832718505763407,0.6510328272047569
1.0134317874116139,1.320955300760151,1.2576457191244466,0.6221983109700796
0.12334942035544857,1.326753717238801,0.8591887695318126,0.39626471969561017
0.2968466078490486,1.3245982268433734,1.0227065078932562,0.46806902198372735
1.6812686555334142,1.4935624179024913,1.638481694407541,0.6410130388902371
2.8698437840157047,1.4972851558492157,1.896475576892527,0.680726524402992
3.316053305036897,1.4819071495151428,2.0642178744151964,0.7472217924511833
5.431211612313983,1.5044094441721212,2.364281905095564,1.0284476840688255
0.35659802511293737,1.321728761128712,0.7163562967119149,0.34646993554543115
0.1645341980162171,1.4400393968342269,0.8854142481954579,0.3381481156548443
2.964646846985976,1.4785186039994223,1.9806833676862114,0.704566244018066
0.31999249061356766,1.4744324488180622,1.106356267540439,0.36617065346476957
0.2578900768198608,1.4701471786976885,1.0957529456658015,0.402074642299547
1.9855593318451936,1.5061986965870031,1.7602608387847873,0.6685094498425951
0.1,1.434453767127227,0.842920451634098,0.3344443674632011
0.32126975008035896,1.4659365642802487,1.140232011230045,0.3612986670823556
1.8351739984330595,1.495473897411096,1.6929413826444926,0.6577422507306524
0.45663177449525844,1.4688726938472578,1.4648218701998659,0.25
0.4684198812681406,1.31,1.0578092081061312,0.4124233289178278
0.2939356607240155,1.4696689453839074,1.114916167933545,0.35516963784395433
10.0,1.5700348718533639,4.21,1.051646940559091
0.1408973636413812,1.426577197806963,0.9592469757443449,0.3278684687297476
5.086486023105072,1.4869630162018366,2.593794362468659,0.9873564031546488
0.5088597009946119,1.4761765480054598,1.1636312906725466,0.3790570205420039
0.25987768160861496,1.4680289885432705,1.1083429313734017,0.39576759215400276
0.36612762559170914,1.4715732811575255,1.1628367209961845,0.36435453251152256
0.7702463383307631,1.487290137149099,1.5266778183689662,0.3097730240745504
9.82603393253226,1.5651592375690069,4.1713440687716,1.0208406194806392
1.8962547509421104,1.4949359600515884,1.6556829046638208,0.6464010298694668
1.9003797625854193,1.499109076380451,1.7234464798158722,0.6653151767556235
1.6598940452247641,1.474607473944934,1.5848723953754733,0.6642796822111614
3.2399009530800327,1.4980919878715995,1.8932144532378483,0.765546791699749
0.1,1.4401890468778566,0.813382797159702,0.3235873092435844
0.1,1.3109363620409575,0.65,0.3336582933041019
0.13479313247509875,1.4414831907832009,0.8934866251651261,0.3512292388753011
0.1,1.4407630697652283,0.8744075841854687,0.3321797932531145
0.1314443720652396,1.4342319687162028,0.9652166343985451,0.3114187364911096
3.0300291780115503,1.5031681905658714,1.9628088332631668,0.7085137768558956
0.22717761522189994,1.3149692265301303,0.6954698047088463,0.3621439659065548
2.969546968284345,1.4932423493113236,1.8359796032333566,0.7386942598449917
0.2660131582618352,1.4743444987100498,1.096524271401415,0.3917371693647718
0.1,1.3131204041223654,0.65,0.30499641983210607
0.14100856447327445,1.3163983595786384,0.65,0.32473878680609447
2.929972254593523,1.5001154778978698,1.9385415654837703,0.6947009483633024
0.21282982259023947,1.3328091889098574,0.688162067088427,0.39514653933897625
9.973339505479142,1.58,3.6407314265549857,1.0657251444771274
10.0,1.58,3.6597666266756668,1.08
0.1,1.430485396422271,0.8857149294718059,0.2844237520875631
4.899322292471802,1.5004409645224004,2.2522961832906407,0.9316832693878145
2.161677236895032,1.5071128866478543,1.7420877325868616,0.6785681640867764
0.11367475607486868,1.3176671914735927,0.65,0.3139309335243731
4.868170472932901,1.4964390352818224,2.2177972570347353,0.989691692988143
0.1,1.3273935205299319,0.65,0.3749448797247912
9.980542244738983,1.5739804480858948,3.6338730637516807,1.0682220944406564
0.17075089173787422,1.4652189525326758,1.0462219411681046,0.35725205207631233
1.9719096486853962,1.4804924594479607,1.67683208018145,0.6946776697455901
4.949118777576567,1.4744892820560545,2.5378657786780674,0.9767143175130186
0.26544374952434036,1.464265241667228,0.8980003749818292,0.324712065311816
0.4395971840530176,1.4518100447656488,1.1135725323764931,0.33129327223870764
5.1597509546257685,1.4803616864967877,2.5945622183919475,0.9942211876945419
5.0465947456962255,1.478292631634459,2.5449326213816157,0.9728933748672389
0.8341418711284865,1.31,1.26768915037623,0.6378029738868235
5.164167351893279,1.500084170155991,2.3253892733152797,0.9526553370049053
0.4577906526969827,1.4697866665118715,1.4744140661211833,0.25
5.157912057783172,1.4794119910254482,2.5896463020702463,1.008856715288195
3.0331126854864374,1.4850450056099478,2.007284445167612,0.7137876225463126
9.99157142627693,1.5693165198993948,4.199732600703025,1.0316094366429487
0.1,1.4397029695087467,0.8468822418892656,0.3312473802283219
2.957510869550166,1.500611515710571,1.8272810860183648,0.7409064094684548
0.1,1.3239011335715003,0.65,0.3593417025790186
0.3024439356581124,1.4465356202452453,0.9457746032070288,0.3564728021701317
0.1,1.4301269111377815,0.913326600792752,0.27857579811237776
0.16694027930627395,1.4698904097448515,1.0844456001207703,0.3402518219145093
3.0147658690932277,1.5000089105983063,1.8509307084759619,0.7435710162023097
0.34920250480648507,1.469720237980412,1.133104466238593,0.4184552832656881
9.855996534956573,1.564575717110794,4.176529468180893,1.0191712697981528
2.208375245943852,1.5025126993293993,1.8105466476702612,0.688915693993579
0.1383300146825993,1.3255484824274901,0.6653320700866703,0.3154164108307697
9.933417685684415,1.58,3.6090522666261453,1.0667654883001931
9.920027856499022,1.58,3.6011473982450384,1.0564197457445603
